source_term_en,target_lang,target_lang_nllb,translated_term,back_translated_en,back_similarity,comet_kiwi_score,qe_tier,needs_manual_review,duplicate_translation
dhoti,bul,bul_Cyrl,Дхоти,Ghosts,0.5454545454545454,0.8134332895278931,high,1,0
qipao,bul,bul_Cyrl,Ципао,of a kind used for the manufacture of foodstuffs or preparations for the manufacture of foodstuffs for human consumption,0.064,0.8043792247772217,high,1,0
uniform,bul,bul_Cyrl,униформа,Uniforms,0.9333333333333333,0.8396958708763123,high,0,0
formal,bul,bul_Cyrl,формално,formally,0.8571428571428571,0.8316750526428223,high,0,0
casual,bul,bul_Cyrl,случайни,of a kind used for the manufacture of foodstuffs,0.1111111111111111,0.7249658703804016,medium,1,0
modest,bul,bul_Cyrl,скромен,Modest,1.0,0.8213202357292175,high,0,0
ornate,bul,bul_Cyrl,оформени,Manufacture from materials of any heading,0.1702127659574468,0.45595017075538635,low,1,0
jewelry,bul,bul_Cyrl,бижута,jewelry,1.0,0.8547249436378479,high,0,0
necklace,bul,bul_Cyrl,огърлица,of a thickness of not more than 10 mm,0.13333333333333333,0.8457159996032715,high,1,0
earring,bul,bul_Cyrl,ушници,"Other, of a thickness of not more than 10 mm",0.1568627450980392,0.7584238052368164,medium,1,0
bracelet,bul,bul_Cyrl,гривна,Wristbands and bracelets,0.5,0.7910947799682617,medium,1,0
ring,bul,bul_Cyrl,пръстен,a ring,0.8,0.8310749530792236,high,0,0
headscarf,bul,bul_Cyrl,превръзка за глава,Head restraint,0.5217391304347826,0.8636791110038757,high,1,0
tattoo,bul,bul_Cyrl,татуировка,Tattoo,1.0,0.866191029548645,high,0,0
piercing,bul,bul_Cyrl,пирсинг,Flat-rolled products of iron or non-alloy steel,0.10909090909090909,0.8149892091751099,high,1,0
mask,bul,bul_Cyrl,маска,For use in the manufacture of foodstuffs,0.13636363636363635,0.8265418410301208,high,1,0
gown,bul,bul_Cyrl,рокля,Dress,0.0,0.7997517585754395,medium,1,1
tuxedo,bul,bul_Cyrl,Смокинг,Smoking,0.15384615384615385,0.35487979650497437,low,1,0
wedding dress,bul,bul_Cyrl,сватбена рокля,Wedding dress,1.0,0.8670260906219482,high,0,0
sash,bul,bul_Cyrl,съвпадение,of which:,0.15384615384615385,0.4468012750148773,low,1,0
sandals,bul,bul_Cyrl,сандали,Sandals and other footwear,0.42424242424242425,0.8544327020645142,high,1,0
slippers,bul,bul_Cyrl,обувки,Footwear,0.25,0.8156458139419556,high,1,0
bangle,bul,bul_Cyrl,бланц,of a thickness of not more than 10 mm,0.09302325581395349,0.5667162537574768,low,1,0
anklet,bul,bul_Cyrl,брадичка,of a thickness of not more than 10 mm,0.09302325581395349,0.39498284459114075,low,1,0
kaftan,bul,bul_Cyrl,кафтан,of a thickness of not more than 10 mm,0.23255813953488372,0.8533616065979004,high,1,0
poncho,bul,bul_Cyrl,Пончо,Pony,0.6,0.8586162328720093,high,0,0
sombrero,bul,bul_Cyrl,сомбреро,of a thickness of not more than 10 mm,0.2222222222222222,0.8610411882400513,high,1,0
kippah,bul,bul_Cyrl,Кипа,"Other, of a kind used for the manufacture of foodstuffs",0.09836065573770492,0.6832770705223083,medium,1,0
yarmulke,bul,bul_Cyrl,Ярмулк,This item is intended to record the information provided for in this Annex.,0.07228915662650602,0.8052544593811035,high,1,0
mourning dress,bul,bul_Cyrl,Плащна рокля,Dress of a kind used in the manufacture of clothing,0.15384615384615385,0.6374934315681458,medium,1,0
ceremonial mask,bul,bul_Cyrl,церемониална маска,Ceremonial mask,1.0,0.8688269257545471,high,0,0
formal dress,bul,bul_Cyrl,формално облекло,Formal clothing,0.5185185185185185,0.863396167755127,high,1,0
formal clothing,bul,bul_Cyrl,формални дрехи,Formal clothing,1.0,0.8762701749801636,high,1,1
formal garment,bul,bul_Cyrl,формални дрехи,Formal clothing,0.5517241379310345,0.869830846786499,high,1,1
formal veil,bul,bul_Cyrl,формална завеса,Of a thickness of not more than 10 mm,0.16666666666666666,0.8623456358909607,high,1,0
formal hijab,bul,bul_Cyrl,формален хиджаб,Formal hijab,1.0,0.8675167560577393,high,0,0
formal niqab,bul,bul_Cyrl,формален никаб,Of a thickness of not more than 10 mm,0.16326530612244897,0.8639010190963745,high,1,0
formal burqa,bul,bul_Cyrl,формална бурка,Of a thickness of not more than 10 mm,0.16326530612244897,0.8598828315734863,high,1,0
formal sari,bul,bul_Cyrl,формален сари,Formal sari,1.0,0.6043250560760498,medium,0,0
formal kimono,bul,bul_Cyrl,формално кимоно,Formal kimono,1.0,0.8629740476608276,high,0,0
formal hanbok,bul,bul_Cyrl,официален ханбок,Official knot,0.46153846153846156,0.8445104360580444,high,1,0
formal turban,bul,bul_Cyrl,формален турбан,Formal turbine,0.8888888888888888,0.8533865213394165,high,0,0
formal abaya,bul,bul_Cyrl,Официална абая,Official newspaper,0.3333333333333333,0.7513060569763184,medium,1,0
formal thobe,bul,bul_Cyrl,Официален празник,It's an official holiday.,0.32432432432432434,0.5178183913230896,low,1,0
formal dupatta,bul,bul_Cyrl,формални дупата,Of a thickness of not more than 10 mm,0.1568627450980392,0.3557726740837097,low,1,0
formal lehenga,bul,bul_Cyrl,формална лехенга,Of a thickness of not more than 10 mm,0.1568627450980392,0.5670925378799438,low,1,0
formal kurta,bul,bul_Cyrl,формална курта,Of a thickness of not more than 10 mm,0.16326530612244897,0.6053339242935181,medium,1,0
formal dhoti,bul,bul_Cyrl,Дхоти официално,Dhoti officially,0.35714285714285715,0.730999231338501,medium,1,0
formal qipao,bul,bul_Cyrl,Формален ципао,Of a thickness of not more than 10 mm,0.16326530612244897,0.4532284140586853,low,1,0
formal uniform,bul,bul_Cyrl,формална униформа,Formal uniforms,0.9655172413793104,0.8722497224807739,high,0,0
formal formal,bul,bul_Cyrl,официално официално,officially officially,0.4117647058823529,0.4560233950614929,low,1,0
formal casual,bul,bul_Cyrl,формално случайно,formally accidental,0.625,0.5957229137420654,low,1,0
formal modest,bul,bul_Cyrl,формално скромно,Formally modest,0.9285714285714286,0.7674750089645386,medium,0,0
formal ornate,bul,bul_Cyrl,формално орнаментирани,Formally decorated,0.7741935483870968,0.6754779815673828,medium,0,0
formal jewelry,bul,bul_Cyrl,формални бижута,Formal jewellery,0.9333333333333333,0.856861412525177,high,0,0
formal necklace,bul,bul_Cyrl,официален огърлица,Official collar,0.4666666666666667,0.751458466053009,medium,1,0
formal earring,bul,bul_Cyrl,формални ъгълници,Formal angles,0.7407407407407407,0.3542947471141815,low,1,0
formal bracelet,bul,bul_Cyrl,официална гривна,Official bracelet,0.75,0.8600237369537354,high,0,0
formal ring,bul,bul_Cyrl,официален пръстен,Official ring,0.6666666666666666,0.871740460395813,high,0,0
formal headscarf,bul,bul_Cyrl,формален плащ,Formal coat,0.5925925925925926,0.8498799204826355,high,0,0
formal tattoo,bul,bul_Cyrl,формална татуировка,a formal tattoo,0.9285714285714286,0.8719837069511414,high,0,0
formal piercing,bul,bul_Cyrl,Формално пробиване,Formal breaking and entering,0.5116279069767442,0.5830544233322144,low,1,0
formal mask,bul,bul_Cyrl,формална маска,Formal masks,0.9565217391304348,0.8496485948562622,high,0,0
formal gown,bul,bul_Cyrl,Формална рокля,Formal dress,0.6086956521739131,0.874136745929718,high,0,0
formal tuxedo,bul,bul_Cyrl,формален смокинг,a formal tuxedo,0.9285714285714286,0.80643630027771,high,0,0
formal wedding dress,bul,bul_Cyrl,официална сватбена рокля,official wedding dress,0.8095238095238095,0.8662058711051941,high,0,0
formal sash,bul,bul_Cyrl,Формална лента,Formal tape,0.7272727272727273,0.5533424615859985,low,1,0
formal sandals,bul,bul_Cyrl,формални сандали,Of a thickness of not more than 10 mm,0.23529411764705882,0.8658751249313354,high,1,0
formal slippers,bul,bul_Cyrl,формални обувки,Formal footwear,0.6,0.8287392258644104,high,0,0
formal bangle,bul,bul_Cyrl,Формална ръкавица,Formal gloves,0.7692307692307693,0.8309396505355835,high,0,0
formal anklet,bul,bul_Cyrl,формален глезец,Formal ankle,0.96,0.500633180141449,low,1,0
formal kaftan,bul,bul_Cyrl,официален кафтан,Official brothel,0.3448275862068966,0.8678582906723022,high,1,0
formal poncho,bul,bul_Cyrl,Формален пончо,Formal doughnuts,0.6206896551724138,0.8442063331604004,high,0,0
formal sombrero,bul,bul_Cyrl,Формален сомбреро,Of a thickness of not more than 10 mm,0.19230769230769232,0.6711584329605103,medium,1,0
formal kippah,bul,bul_Cyrl,формална кипа,Of a thickness of not more than 10 mm,0.16,0.7333943843841553,medium,1,0
formal yarmulke,bul,bul_Cyrl,Формална ярмарка,Formal trade fair,0.5625,0.43898484110832214,low,1,0
formal mourning dress,bul,bul_Cyrl,формално платно за траур,Formal mourning cloth,0.7619047619047619,0.6009527444839478,medium,0,0
formal ceremonial mask,bul,bul_Cyrl,формална церемониална маска,a formal ceremonial mask,0.9565217391304348,0.8629765510559082,high,0,0
casual dress,bul,bul_Cyrl,обикновена рокля,Ordinary dress,0.5384615384615384,0.85017991065979,high,1,0
casual clothing,bul,bul_Cyrl,дрехи за обикновено облекло,"Woven fabrics of synthetic staple fibres, containing predominantly, but < 85% synthetic staple fibres by weight, mixed principally or solely with man-made fibres",0.11363636363636363,0.7241337299346924,medium,1,1
casual garment,bul,bul_Cyrl,дрехи за обикновено облекло,"Woven fabrics of synthetic staple fibres, containing predominantly, but < 85% synthetic staple fibres by weight, mixed principally or solely with man-made fibres",0.11428571428571428,0.6875335574150085,medium,1,1
casual veil,bul,bul_Cyrl,случайна завеса,of a width of not more than 30 mm,0.13636363636363635,0.8078485727310181,high,1,0
casual hijab,bul,bul_Cyrl,случаен хиджаб,a casual hijab,0.9230769230769231,0.781974196434021,medium,0,0
casual niqab,bul,bul_Cyrl,казуален никаб,Casual niqab,1.0,0.8110961318016052,high,0,0
white,bul,bul_Cyrl,бял,white,1.0,0.8367321491241455,high,0,0
red,bul,bul_Cyrl,червено,Red,1.0,0.8635141849517822,high,0,0
black,bul,bul_Cyrl,черно,black,1.0,0.8426998853683472,high,0,0
blue,bul,bul_Cyrl,синьо,blue,1.0,0.8465924859046936,high,0,0
green,bul,bul_Cyrl,зелено,Green,1.0,0.829159140586853,high,0,0
yellow,bul,bul_Cyrl,жълт,yellow,1.0,0.8406413197517395,high,0,0
purple,bul,bul_Cyrl,фиолето,Purple,1.0,0.46363532543182373,low,1,0
orange,bul,bul_Cyrl,оранжево,orange,1.0,0.8598897457122803,high,0,0
gold,bul,bul_Cyrl,злато,gold,1.0,0.8563143014907837,high,0,0
silver,bul,bul_Cyrl,сребро,of a width of not more than 600 mm,0.1,0.8430236577987671,high,1,0
dragon,bul,bul_Cyrl,дракон,Dragon,1.0,0.8579350113868713,high,0,0
phoenix,bul,bul_Cyrl,Феникс,It's all over the place.,0.12903225806451613,0.8540951013565063,high,1,0
lotus,bul,bul_Cyrl,лотос,the lotus,0.7142857142857143,0.8334196209907532,high,0,0
bamboo,bul,bul_Cyrl,бамбук,"Other, not elsewhere specified or included",0.08333333333333333,0.8555930852890015,high,1,0
olive,bul,bul_Cyrl,зехтин,Olive oil,0.7142857142857143,0.803088366985321,high,0,0
maple,bul,bul_Cyrl,ябълка,the apples,0.5333333333333333,0.8530935049057007,high,1,0
totem,bul,bul_Cyrl,тотем,the totem,0.7142857142857143,0.8503289222717285,high,0,0
emblem,bul,bul_Cyrl,емблема,the emblem,0.75,0.8631607294082642,high,0,0
anthem,bul,bul_Cyrl,химн,the national anthem,0.48,0.8338315486907959,high,1,1
flag,bul,bul_Cyrl,флаг,the flag,0.6666666666666666,0.840054452419281,high,0,0
icon,bul,bul_Cyrl,икона,the icon,0.6666666666666666,0.8271949291229248,high,0,0
script,bul,bul_Cyrl,Сценарий,What's going on?,0.18181818181818182,0.8534880876541138,high,1,0
calligraphy,bul,bul_Cyrl,каллиграфия,Manufacture from materials of any heading,0.19230769230769232,0.8692749738693237,high,1,0
lantern,bul,bul_Cyrl,фенер,a headlamp,0.23529411764705882,0.835813045501709,high,1,0
opera,bul,bul_Cyrl,опера,Opera,1.0,0.8559212684631348,high,0,0
dance,bul,bul_Cyrl,танцуване,Dancing,0.6666666666666666,0.8622736930847168,high,0,0
music,bul,bul_Cyrl,музика,music,1.0,0.8675161600112915,high,0,0
folklore,bul,bul_Cyrl,фолклор,Folklore,1.0,0.8526537418365479,high,0,0
myth,bul,bul_Cyrl,Мит,Myth,1.0,0.8151684403419495,high,0,0
legend,bul,bul_Cyrl,Легенда,It's a legend.,0.6,0.8049105405807495,high,0,0
oral tradition,bul,bul_Cyrl,устна традиция,Oral tradition,1.0,0.8820623755455017,high,0,0
epic,bul,bul_Cyrl,Епично,It's epic.,0.5714285714285714,0.6065341234207153,medium,0,0
fable,bul,bul_Cyrl,скандал,The scandal,0.25,0.5078206658363342,low,1,0
choir,bul,bul_Cyrl,хор,Choir,1.0,0.8544681072235107,high,0,0
orchestra,bul,bul_Cyrl,оркестър,Orchestra,1.0,0.8505815863609314,high,0,0
drumming,bul,bul_Cyrl,свирене на барабани,playing drums,0.38095238095238093,0.852415919303894,high,1,0
tango,bul,bul_Cyrl,Танго,Tango,1.0,0.8626089096069336,high,0,0
flamenco,bul,bul_Cyrl,фламенко,"Flavonoids and their salts, whether or not containing added sugar or other sweetening matter",0.1,0.8701262474060059,high,1,0
bharatanatyam,bul,bul_Cyrl,Бхаратанатам,Bharatanatham,0.9230769230769231,0.8176695108413696,high,0,0
kabuki,bul,bul_Cyrl,кабуки,"Other, of a thickness of not more than 10 mm",0.08,0.8465104103088379,high,1,0
lion dance,bul,bul_Cyrl,танц на лъва,Dance of the lion,0.37037037037037035,0.8667012453079224,high,1,0
dragon dance,bul,bul_Cyrl,Танцът на дракона,The Dance of the Dragon,0.34285714285714286,0.8740230798721313,high,1,0
totem pole,bul,bul_Cyrl,Тотем полюс,The rotating pole,0.5925925925925926,0.7424912452697754,medium,0,0
prayer beads,bul,bul_Cyrl,Молитвенни бусици,Prayer drums,0.75,0.8663115501403809,high,0,0
chopsticks,bul,bul_Cyrl,пилешки пръчки,Fresh or chilled chickens,0.34285714285714286,0.5111749768257141,low,1,0
tea ceremony,bul,bul_Cyrl,Церемония за чая,The Tea Ceremony,0.8571428571428571,0.8273859024047852,high,0,0
martial arts,bul,bul_Cyrl,бойни изкуства,Martial arts,1.0,0.877599835395813,high,0,0
cultural white,bul,bul_Cyrl,културно бяло,cultural white,1.0,0.7830962538719177,medium,0,0
cultural red,bul,bul_Cyrl,културен червен,Cultured red,0.8333333333333334,0.6992337703704834,medium,0,0
cultural black,bul,bul_Cyrl,Културно черно,Culturally black,0.9333333333333333,0.7807155847549438,medium,0,0
cultural blue,bul,bul_Cyrl,културен синьо,Cultured blue,0.8461538461538461,0.746857225894928,medium,0,0
cultural green,bul,bul_Cyrl,културен зелен,Cultured green,0.8571428571428571,0.6696420907974243,medium,0,0
cultural yellow,bul,bul_Cyrl,културен жълт,Cultured yellow,0.8666666666666667,0.6502454876899719,medium,0,0
cultural purple,bul,bul_Cyrl,културен фиолето,Cultured purple,0.8666666666666667,0.7182511687278748,medium,0,0
cultural orange,bul,bul_Cyrl,културен портокал,Cultured orange,0.8666666666666667,0.8402112722396851,high,0,0
cultural gold,bul,bul_Cyrl,културен злато,Cultured gold,0.8461538461538461,0.7269548177719116,medium,0,0
cultural silver,bul,bul_Cyrl,културен сребро,Cultured silver,0.8666666666666667,0.5908336639404297,low,1,0
cultural dragon,bul,bul_Cyrl,културен дракон,Cultured dragon,0.8666666666666667,0.8529413938522339,high,0,0
cultural phoenix,bul,bul_Cyrl,културен феникс,"Other, of a kind used for the manufacture of foodstuffs or preparations of foodstuffs",0.15841584158415842,0.858856201171875,high,1,0
cultural lotus,bul,bul_Cyrl,културен лотос,Cultured lotus,0.8571428571428571,0.8466821312904358,high,0,0
cultural bamboo,bul,bul_Cyrl,културен бамбук,Cultured bamboo,0.8666666666666667,0.8611645102500916,high,0,0
cultural olive,bul,bul_Cyrl,културен маслин,Cultured olives,0.8275862068965517,0.8235653042793274,high,0,0
cultural maple,bul,bul_Cyrl,културен кленов,"Other, of a kind used for the manufacture of foodstuffs or preparations of foodstuffs",0.12121212121212122,0.673491358757019,medium,1,0
cultural totem,bul,bul_Cyrl,културен тотем,"Other, not elsewhere specified or included",0.10714285714285714,0.8492744565010071,high,1,1
cultural emblem,bul,bul_Cyrl,културен емблема,the cultural emblem,0.8823529411764706,0.8426257371902466,high,0,0
cultural anthem,bul,bul_Cyrl,културен химн,cultural anthem,1.0,0.8646664023399353,high,0,0
cultural flag,bul,bul_Cyrl,културен флаг,the cultural flag,0.8666666666666667,0.8656649589538574,high,0,0
cultural icon,bul,bul_Cyrl,културна икона,cultural icon,1.0,0.8715739846229553,high,0,0
cultural script,bul,bul_Cyrl,културен текст,cultural text,0.7142857142857143,0.8099529147148132,high,0,0
cultural calligraphy,bul,bul_Cyrl,културна каллиграфия,cultural calligraphy,1.0,0.8737343549728394,high,0,0
cultural lantern,bul,bul_Cyrl,културен фенер,a culture lamp,0.6,0.8453438878059387,high,0,0
cultural incense,bul,bul_Cyrl,културен парфюм,Cultured perfume,0.5625,0.7349936366081238,medium,0,0
cultural opera,bul,bul_Cyrl,културна опера,cultural opera,1.0,0.8626378178596497,high,0,0
cultural dance,bul,bul_Cyrl,културен танц,cultural dance,1.0,0.8561356067657471,high,0,0
cultural music,bul,bul_Cyrl,културна музика,cultural music,1.0,0.8738138675689697,high,0,0
cultural folklore,bul,bul_Cyrl,културен фолклор,cultural folklore,1.0,0.8681892156600952,high,0,0
cultural myth,bul,bul_Cyrl,културен мит,cultural myth,1.0,0.8637276291847229,high,0,0
cultural legend,bul,bul_Cyrl,културна легенда,A cultural legend,0.9375,0.8643049001693726,high,0,0
cultural oral tradition,bul,bul_Cyrl,Культурна устна традиция,Cultural oral tradition,1.0,0.8728318810462952,high,0,0
cultural epic,bul,bul_Cyrl,културна епоса,The cultural epic,0.8666666666666667,0.7339579463005066,medium,0,0
cultural fable,bul,bul_Cyrl,Культурна легенда,It's a cultural legend.,0.5945945945945946,0.8582353591918945,high,0,0
cultural choir,bul,bul_Cyrl,културен хор,cultural choir,1.0,0.866451621055603,high,0,0
cultural orchestra,bul,bul_Cyrl,културен оркестър,cultural orchestra,1.0,0.8606617450714111,high,0,0
cultural drumming,bul,bul_Cyrl,културен барабан,"of a thickness of not more than 10 mm,",0.2545454545454545,0.6521655917167664,medium,1,0
cultural chanting,bul,bul_Cyrl,културен тант,"Other, of a kind used for the manufacture of foodstuffs",0.16666666666666666,0.8152130246162415,high,1,0
cultural tango,bul,bul_Cyrl,културен танго,"Other, not elsewhere specified or included",0.07142857142857142,0.8660122156143188,high,1,0
cultural flamenco,bul,bul_Cyrl,културен фламенко,"Flat-rolled products of iron or non-alloy steel, of a width of <= 600 mm",0.0898876404494382,0.8751039505004883,high,1,0
cultural bharatanatyam,bul,bul_Cyrl,културен Бхаратанатам,cultural Bharatanatham,0.9545454545454546,0.680645227432251,medium,0,0
cultural kabuki,bul,bul_Cyrl,културен кабуки,Cultured cabbage,0.5806451612903226,0.6908532381057739,medium,0,0
cultural lion dance,bul,bul_Cyrl,културен танц на лъва,Cultural dance of the lion,0.6222222222222222,0.8430750966072083,high,0,0
cultural dragon dance,bul,bul_Cyrl,културен танц на дракона,Cultural dance of the dragon,0.6122448979591837,0.8573375344276428,high,0,0
cultural totem pole,bul,bul_Cyrl,културен тотем,"Other, not elsewhere specified or included",0.26229508196721313,0.6832475662231445,medium,1,1
cultural prayer beads,bul,bul_Cyrl,Культурни молитви,Cultural Prayers,0.8648648648648649,0.5205508470535278,low,1,0
cultural rosary,bul,bul_Cyrl,културен розарий,Cultured rosary,0.8666666666666667,0.832648754119873,high,0,0
cultural chopsticks,bul,bul_Cyrl,Культурни пръчки за хранене,Cultured food rods,0.4864864864864865,0.6535019874572754,medium,1,0
cultural tea ceremony,bul,bul_Cyrl,културен чай,Cultured tea,0.6060606060606061,0.803892195224762,high,0,0
cultural martial arts,bul,bul_Cyrl,културни бойни изкуства,cultural martial arts,1.0,0.870518684387207,high,0,0
democracy,bul,bul_Cyrl,демокрация,Democracy,1.0,0.8649120330810547,high,0,0
monarchy,bul,bul_Cyrl,монархия,the monarchy,0.8,0.872882604598999,high,0,0
republic,bul,bul_Cyrl,република,the Republic,0.8,0.8450671434402466,high,0,0
federal,bul,bul_Cyrl,федерална,Federal government,0.56,0.7552704215049744,medium,0,0
unitary,bul,bul_Cyrl,единичен,of which:,0.125,0.7546485662460327,medium,1,0
parliament,bul,bul_Cyrl,Европейски парламент,The European Parliament,0.6060606060606061,0.7584880590438843,medium,0,0
senate,bul,bul_Cyrl,Сенат,Senate,1.0,0.8590950965881348,high,0,0
constitution,bul,bul_Cyrl,Конституция,The Constitution,0.8571428571428571,0.8656622767448425,high,0,0
bureaucracy,bul,bul_Cyrl,Бюрокрация,Bureaucracy,1.0,0.8794360756874084,high,0,0
meritocracy,bul,bul_Cyrl,Меритократия,Meritocracy,1.0,0.8648187518119812,high,0,0
oligarchy,bul,bul_Cyrl,олигархия,Oligarchy,1.0,0.865571141242981,high,0,0
aristocracy,bul,bul_Cyrl,аристокрация,aristocracy,1.0,0.847974419593811,high,0,0
tribunal,bul,bul_Cyrl,съдебен съд,Court of Justice,0.16666666666666666,0.8327068090438843,high,1,0
mediation,bul,bul_Cyrl,медиация,mediation,1.0,0.8713480830192566,high,0,0
civil law,bul,bul_Cyrl,гражданско право,Civil law,1.0,0.8779289126396179,high,0,0
common law,bul,bul_Cyrl,Общо право,Common law,1.0,0.8675811290740967,high,0,0
customary law,bul,bul_Cyrl,обичайното право,Common law,0.6086956521739131,0.870282769203186,high,0,0
council,bul,bul_Cyrl,Съвет,Council,1.0,0.8397200107574463,high,0,0
chieftain,bul,bul_Cyrl,началник,Chief of Staff,0.6086956521739131,0.7701293230056763,medium,0,0
citizen,bul,bul_Cyrl,гражданин,citizen,1.0,0.8516602516174316,high,0,0
state,bul,bul_Cyrl,държавата,the State,0.7142857142857143,0.8333436846733093,high,0,0
nation,bul,bul_Cyrl,нация,nation,1.0,0.8452070951461792,high,0,0
border,bul,bul_Cyrl,границата,the border,0.75,0.8422254323959351,high,0,0
governance,bul,bul_Cyrl,управление,management,0.3,0.864408016204834,high,1,0
policy,bul,bul_Cyrl,Политика,Policy,1.0,0.8460678458213806,high,0,0
regulation,bul,bul_Cyrl,Регламент,This Regulation shall enter into force on the twentieth day following that of its publication in the Official Journal of the European Union.,0.13333333333333333,0.8288182616233826,high,1,0
empire,bul,bul_Cyrl,Империя,The Empire,0.75,0.8357992172241211,high,0,0
colonial,bul,bul_Cyrl,колониален,Colonial,1.0,0.7264442443847656,medium,0,0
decolonization,bul,bul_Cyrl,деколонизация,decolonization,1.0,0.8685038685798645,high,0,0
judiciary,bul,bul_Cyrl,съдебната система,the judicial system,0.5714285714285714,0.886972963809967,high,0,0
legislature,bul,bul_Cyrl,законодателен орган,Legislative authority,0.625,0.8445446491241455,high,0,0
executive,bul,bul_Cyrl,изпълнителен директор,Executive Director,0.6666666666666666,0.8530516028404236,high,0,0
ministry,bul,bul_Cyrl,службата,the service,0.10526315789473684,0.6275700926780701,medium,1,0
administration,bul,bul_Cyrl,администрация,the administration,0.875,0.8479809761047363,high,0,0
charter,bul,bul_Cyrl,харта,Paper and paperboard,0.14814814814814814,0.6928805112838745,medium,1,0
ordinance,bul,bul_Cyrl,наредба,Order,0.5714285714285714,0.8314588069915771,high,0,0
treaty,bul,bul_Cyrl,Договор,Contract,0.5714285714285714,0.8505136966705322,high,0,0
diplomacy,bul,bul_Cyrl,Дипломатия,The diplomatic service,0.5161290322580645,0.8771287202835083,high,1,0
taxation,bul,bul_Cyrl,данъчно облагане,taxation,1.0,0.8690741658210754,high,0,0
public office,bul,bul_Cyrl,публична служба,public service,0.7407407407407407,0.8501313328742981,high,0,0
village council,bul,bul_Cyrl,селенски съвет,village council,1.0,0.8704199194908142,high,0,0
city council,bul,bul_Cyrl,градски съвет,city council,1.0,0.8770571947097778,high,0,0
mayor,bul,bul_Cyrl,кмет,Mayor,1.0,0.852554440498352,high,0,0
governor,bul,bul_Cyrl,Губернатор,Governor,1.0,0.8490819931030273,high,0,0
public democracy,bul,bul_Cyrl,публична демокрация,public democracy,1.0,0.8789489269256592,high,0,0
public monarchy,bul,bul_Cyrl,публична монархия,public monarchy,1.0,0.8765794038772583,high,0,0
public republic,bul,bul_Cyrl,публична република,public republic,1.0,0.8724392652511597,high,0,0
public federal,bul,bul_Cyrl,публични федерални,publicly owned federal,0.7777777777777778,0.5865535140037537,low,1,0
public unitary,bul,bul_Cyrl,публична единица,public unit,0.88,0.7516998052597046,medium,0,0
public parliament,bul,bul_Cyrl,публичен парламент,public parliament,1.0,0.8684347867965698,high,0,0
public senate,bul,bul_Cyrl,публичен сенат,the public senate,0.8666666666666667,0.8559436202049255,high,0,0
public constitution,bul,bul_Cyrl,публична конституция,public constitution,1.0,0.8673323392868042,high,0,0
public bureaucracy,bul,bul_Cyrl,публична бюрокрация,public bureaucracy,1.0,0.8732094168663025,high,0,0
public meritocracy,bul,bul_Cyrl,публична меритократия,public meritocracy,1.0,0.86734938621521,high,0,0
public oligarchy,bul,bul_Cyrl,публична олигархия,public oligarchy,1.0,0.8711337447166443,high,0,0
public aristocracy,bul,bul_Cyrl,публична аристокрация,public aristocracy,1.0,0.8562047481536865,high,0,0
public tribunal,bul,bul_Cyrl,публичен съд,public court,0.5925925925925926,0.8718932867050171,high,0,0
public mediation,bul,bul_Cyrl,публично посредничество,public mediation,1.0,0.8711307048797607,high,0,0
public civil law,bul,bul_Cyrl,публично гражданско право,public civil law,1.0,0.8764135241508484,high,0,0
public common law,bul,bul_Cyrl,общественото общо право,public common law,1.0,0.865123987197876,high,0,0
public customary law,bul,bul_Cyrl,публично обичайно право,public ordinary law,0.7692307692307693,0.8694217801094055,high,0,0
public council,bul,bul_Cyrl,обществен съвет,public council,1.0,0.8626892566680908,high,0,0
public chieftain,bul,bul_Cyrl,държавен началник,Head of State,0.27586206896551724,0.7610357999801636,medium,1,0
public citizen,bul,bul_Cyrl,публичен гражданин,a public citizen,0.9333333333333333,0.8609466552734375,high,0,0
public state,bul,bul_Cyrl,публична държава,publicly owned country,0.47058823529411764,0.8683433532714844,high,1,0
public nation,bul,bul_Cyrl,публична нация,public nation,1.0,0.8599728345870972,high,0,0
public border,bul,bul_Cyrl,публична граница,public border,1.0,0.8630185127258301,high,0,0
public governance,bul,bul_Cyrl,публично управление,public administration,0.47368421052631576,0.8567556142807007,high,1,0
public policy,bul,bul_Cyrl,обществена политика,public policy,1.0,0.8705646991729736,high,0,0
public regulation,bul,bul_Cyrl,публично регулиране,public regulation,1.0,0.8641149997711182,high,0,0
public empire,bul,bul_Cyrl,публична империя,public empire,1.0,0.8582922220230103,high,0,0
public colonial,bul,bul_Cyrl,публичен колониален,publicly owned colony,0.6666666666666666,0.5616085529327393,low,1,0
public decolonization,bul,bul_Cyrl,публична деколонизация,public decolonization,1.0,0.8564858436584473,high,0,0
public judiciary,bul,bul_Cyrl,публична съдебна власт,public jurisdiction,0.7428571428571429,0.8799082040786743,high,0,0
public legislature,bul,bul_Cyrl,публичен законодателен орган,public legislature,1.0,0.8531215190887451,high,0,0
public executive,bul,bul_Cyrl,държавен изпълнителен орган,State executing authority,0.3902439024390244,0.8459099531173706,high,1,0
public ministry,bul,bul_Cyrl,общественото служение,public service,0.5517241379310345,0.8636232614517212,high,0,0
public administration,bul,bul_Cyrl,публична администрация,public administration,1.0,0.881006121635437,high,0,0
public charter,bul,bul_Cyrl,публична харта,public charter,1.0,0.8425686955451965,high,0,0
public ordinance,bul,bul_Cyrl,публична наредба,public order,0.7857142857142857,0.8547707796096802,high,0,0
